chr	start	end	id	TCGA-BLOOD.all	TCGA-BLOOD.amp	TCGA-BLOOD.del	TCGA-BRCA.all	TCGA-BRCA.amp	TCGA-BRCA.del	TCGA-BRCA.segs	TCGA-PANC.all	TCGA-PANC.amp	TCGA-PANC.del	TCGA-SCCA.all	TCGA-SCCA.amp	TCGA-SCCA.del
chr17	22650000	22699999	50451	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	22700000	22749999	50452	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	22750000	22799999	50453	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	22800000	22849999	50454	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	22850000	22899999	50455	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	22900000	22949999	50456	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	22950000	22999999	50457	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23000000	23049999	50458	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23050000	23099999	50459	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23100000	23149999	50460	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23150000	23199999	50461	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23200000	23249999	50462	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23250000	23299999	50463	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23300000	23349999	50464	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23350000	23399999	50465	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23400000	23449999	50466	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23450000	23499999	50467	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23500000	23549999	50468	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23550000	23599999	50469	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23600000	23649999	50470	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23650000	23699999	50471	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23700000	23749999	50472	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23750000	23799999	50473	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23800000	23849999	50474	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23850000	23899999	50475	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23900000	23949999	50476	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	23950000	23999999	50477	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24000000	24049999	50478	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24050000	24099999	50479	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24100000	24149999	50480	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24150000	24199999	50481	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24200000	24249999	50482	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24250000	24299999	50483	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24300000	24349999	50484	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24350000	24399999	50485	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24400000	24449999	50486	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24450000	24499999	50487	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24500000	24549999	50488	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24550000	24599999	50489	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24600000	24649999	50490	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24650000	24699999	50491	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24700000	24749999	50492	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24750000	24799999	50493	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24800000	24849999	50494	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24850000	24899999	50495	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24900000	24949999	50496	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	24950000	24999999	50497	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	25000000	25049999	50498	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	25050000	25099999	50499	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	25100000	25149999	50500	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	25150000	25199999	50501	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	25200000	25249999	50502	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	25250000	25299999	50503	0	0	0	19	19	0	413	56	48	8	1	0	1
chr17	25300000	25349999	50504	0	0	0	9	7	2	117	32	19	13	2	2	0
chr17	25350000	25399999	50505	3	1	2	5	5	0	61	33	20	13	1	1	0
chr17	25400000	25449999	50506	3	1	2	9	8	1	119	59	34	25	3	2	1
chr17	25450000	25499999	50507	6	0	6	28	17	11	127	99	35	64	8	1	7
chr17	25500000	25549999	50508	4	0	4	4	4	0	52	26	7	19	4	0	4
chr17	25550000	25599999	50509	0	0	0	8	4	4	56	31	8	23	7	2	5
chr17	25600000	25649999	50510	0	0	0	2	0	2	18	18	12	6	3	3	0
chr17	25650000	25699999	50511	1	0	1	6	6	0	41	18	14	4	1	1	0
chr17	25700000	25749999	50512	6	2	4	14	5	9	62	66	22	44	9	1	8
chr17	25750000	25799999	50513	12	2	10	36	7	29	141	356	44	312	38	7	31
chr17	25800000	25849999	50514	0	0	0	11	6	5	73	46	27	19	2	1	1
chr17	25850000	25899999	50515	2	2	0	10	10	0	58	24	22	2	2	2	0
chr17	25900000	25949999	50516	2	0	2	7	7	0	48	15	11	4	0	0	0
chr17	25950000	25999999	50517	12	0	12	10	8	2	51	38	16	22	2	0	2
chr17	26000000	26049999	50518	7	0	7	12	10	2	53	35	14	21	2	0	2
chr17	26050000	26099999	50519	15	0	15	10	10	0	31	53	20	33	6	2	4
chr17	26100000	26149999	50520	9	0	9	12	12	0	31	43	20	23	0	0	0
chr17	26150000	26199999	50521	0	0	0	8	8	0	37	29	22	7	0	0	0
chr17	26200000	26249999	50522	0	0	0	13	13	0	57	29	28	1	0	0	0
chr17	26250000	26299999	50523	2	2	0	18	18	0	39	30	24	6	2	0	2
chr17	26300000	26349999	50524	0	0	0	8	8	0	48	34	23	11	2	0	2
chr17	26350000	26399999	50525	0	0	0	4	4	0	56	19	16	3	4	4	0
chr17	26400000	26449999	50526	0	0	0	0	0	0	46	12	4	8	0	0	0
chr17	26450000	26499999	50527	0	0	0	0	0	0	20	4	0	4	0	0	0
chr17	26500000	26549999	50528	2	2	0	11	11	0	62	17	17	0	0	0	0
chr17	26550000	26599999	50529	0	0	0	13	13	0	43	22	15	7	1	0	1
chr17	26600000	26649999	50530	0	0	0	15	15	0	64	25	23	2	5	4	1
chr17	26650000	26699999	50531	3	0	3	8	8	0	45	18	13	5	0	0	0
chr17	26700000	26749999	50532	0	0	0	4	2	2	32	14	6	8	1	0	1
chr17	26750000	26799999	50533	20	0	20	170	38	132	418	1315	140	1175	139	14	125
chr17	26800000	26849999	50534	4	0	4	2	2	0	28	36	14	22	2	0	2
chr17	26850000	26899999	50535	0	0	0	6	6	0	27	19	17	2	0	0	0
chr17	26900000	26949999	50536	1	1	0	6	6	0	18	13	9	4	0	0	0
chr17	26950000	26999999	50537	1	1	0	11	11	0	46	27	22	5	0	0	0
chr17	27000000	27049999	50538	1	1	0	2	2	0	40	15	15	0	0	0	0
chr17	27050000	27099999	50539	10	1	9	16	16	0	52	42	29	13	3	1	2
chr17	27100000	27149999	50540	0	0	0	6	6	0	38	28	22	6	0	0	0
chr17	27150000	27199999	50541	0	0	0	6	6	0	48	13	8	5	0	0	0
chr17	27200000	27249999	50542	3	3	0	10	10	0	62	39	31	8	2	2	0
chr17	27250000	27299999	50543	2	0	2	17	14	3	60	37	22	15	0	0	0
chr17	27300000	27349999	50544	7	2	5	8	8	0	48	46	26	20	0	0	0
chr17	27350000	27399999	50545	0	0	0	23	14	9	76	59	35	24	1	0	1
chr17	27400000	27449999	50546	0	0	0	16	16	0	51	32	26	6	0	0	0
chr17	27450000	27499999	50547	0	0	0	7	7	0	46	39	19	20	0	0	0
chr17	27500000	27549999	50548	0	0	0	10	10	0	46	23	23	0	0	0	0
chr17	27550000	27599999	50549	0	0	0	12	12	0	51	27	25	2	0	0	0
chr17	27600000	27649999	50550	1	0	1	21	20	1	72	53	28	25	4	4	0
chr17	27650000	27699999	50551	8	8	0	9	9	0	62	37	35	2	0	0	0
chr17	27700000	27749999	50552	0	0	0	4	4	0	35	30	24	6	4	2	2
chr17	27750000	27799999	50553	2	0	2	25	13	12	78	103	21	82	13	2	11
chr17	27800000	27849999	50554	8	0	8	6	6	0	52	30	12	18	2	0	2
chr17	27850000	27899999	50555	0	0	0	6	4	2	46	21	12	9	4	2	2
chr17	27900000	27949999	50556	12	0	12	20	20	0	45	46	26	20	4	0	4
chr17	27950000	27999999	50557	0	0	0	8	8	0	55	21	18	3	2	2	0
chr17	28000000	28049999	50558	0	0	0	18	18	0	61	34	30	4	4	4	0
chr17	28050000	28099999	50559	0	0	0	13	11	2	52	34	24	10	4	4	0
chr17	28100000	28149999	50560	1	1	0	14	14	0	47	27	21	6	2	0	2
chr17	28150000	28199999	50561	5	0	5	13	4	9	68	58	7	51	7	0	7
chr17	28200000	28249999	50562	0	0	0	3	3	0	51	22	13	9	0	0	0
chr17	28250000	28299999	50563	0	0	0	2	2	0	43	10	6	4	0	0	0
chr17	28300000	28349999	50564	0	0	0	10	9	1	34	25	16	9	2	0	2
chr17	28350000	28399999	50565	0	0	0	3	2	1	32	14	4	10	2	0	2
chr17	28400000	28449999	50566	0	0	0	4	2	2	31	11	4	7	0	0	0
chr17	28450000	28499999	50567	0	0	0	6	6	0	50	16	16	0	0	0	0
chr17	28500000	28549999	50568	0	0	0	4	4	0	22	4	4	0	0	0	0
chr17	28550000	28599999	50569	0	0	0	6	4	2	31	19	8	11	0	0	0
chr17	28600000	28649999	50570	4	0	4	6	6	0	39	25	12	13	0	0	0
chr17	28650000	28699999	50571	0	0	0	12	12	0	49	27	18	9	0	0	0
chr17	28700000	28749999	50572	0	0	0	15	13	2	75	61	29	32	7	0	7
chr17	28750000	28799999	50573	0	0	0	4	3	1	35	18	9	9	0	0	0
chr17	28800000	28849999	50574	0	0	0	4	4	0	23	15	14	1	0	0	0
chr17	28850000	28899999	50575	2	0	2	5	4	1	27	32	7	25	5	0	5
chr17	28900000	28949999	50576	9	5	4	8	8	0	73	52	34	18	10	7	3
chr17	28950000	28999999	50577	0	0	0	7	6	1	143	26	22	4	1	1	0
chr17	29000000	29049999	50578	7	0	7	9	3	6	59	75	14	61	9	0	9
chr17	29050000	29099999	50579	4	0	4	11	4	7	83	63	28	35	3	1	2
chr17	29100000	29149999	50580	1	0	1	7	5	2	83	43	19	24	5	1	4
chr17	29150000	29199999	50581	0	0	0	4	4	0	113	32	24	8	4	3	1
chr17	29200000	29249999	50582	2	0	2	9	9	0	82	38	26	12	7	5	2
chr17	29250000	29299999	50583	0	0	0	8	0	8	52	28	6	22	4	0	4
chr17	29300000	29349999	50584	0	0	0	5	4	1	57	24	6	18	2	0	2
chr17	29350000	29399999	50585	0	0	0	0	0	0	20	35	9	26	4	1	3
chr17	29400000	29449999	50586	0	0	0	4	4	0	40	27	8	19	2	0	2
chr17	29450000	29499999	50587	0	0	0	5	4	1	51	64	11	53	7	2	5
chr17	29500000	29549999	50588	0	0	0	4	4	0	43	55	15	40	4	2	2
chr17	29550000	29599999	50589	1	0	1	0	0	0	48	48	6	42	2	2	0
chr17	29600000	29649999	50590	0	0	0	7	7	0	64	48	13	35	5	0	5
chr17	29650000	29699999	50591	0	0	0	1	0	1	40	58	4	54	6	0	6
chr17	29700000	29749999	50592	0	0	0	0	0	0	27	18	2	16	2	2	0
chr17	29750000	29799999	50593	9	2	7	6	2	4	53	65	10	55	11	0	11
chr17	29800000	29849999	50594	12	0	12	11	4	7	62	88	13	75	2	0	2
chr17	29850000	29899999	50595	12	0	12	4	2	2	38	73	8	65	4	0	4
chr17	29900000	29949999	50596	0	0	0	4	2	2	47	39	6	33	6	2	4
chr17	29950000	29999999	50597	5	0	5	8	8	0	31	22	13	9	2	2	0
chr17	30000000	30049999	50598	0	0	0	7	0	7	31	43	4	39	5	0	5
chr17	30050000	30099999	50599	0	0	0	5	3	2	36	34	7	27	1	0	1
chr17	30100000	30149999	50600	10	0	10	13	5	8	67	50	10	40	3	1	2
chr17	30150000	30199999	50601	1	1	0	0	0	0	26	12	8	4	0	0	0
chr17	30200000	30249999	50602	0	0	0	1	0	1	12	18	10	8	4	0	4
chr17	30250000	30299999	50603	0	0	0	6	6	0	48	23	13	10	5	0	5
chr17	30300000	30349999	50604	0	0	0	6	6	0	57	22	14	8	1	0	1
chr17	30350000	30399999	50605	18	12	6	20	2	18	71	189	25	164	20	2	18
chr17	30400000	30449999	50606	1	1	0	1	1	0	77	15	10	5	6	4	2
chr17	30450000	30499999	50607	0	0	0	8	6	2	69	39	31	8	8	7	1
chr17	30500000	30549999	50608	0	0	0	8	8	0	54	18	17	1	2	2	0
chr17	30550000	30599999	50609	13	8	5	16	11	5	66	75	28	47	4	1	3
chr17	30600000	30649999	50610	2	0	2	9	9	0	28	29	21	8	1	0	1
chr17	30650000	30699999	50611	0	0	0	7	7	0	42	9	7	2	0	0	0
chr17	30700000	30749999	50612	0	0	0	4	4	0	33	24	24	0	0	0	0
chr17	30750000	30799999	50613	0	0	0	5	4	1	28	17	12	5	0	0	0
chr17	30800000	30849999	50614	3	0	3	13	9	4	57	53	16	37	0	0	0
chr17	30850000	30899999	50615	0	0	0	20	11	9	68	42	22	20	0	0	0
chr17	30900000	30949999	50616	0	0	0	13	8	5	44	44	22	22	5	0	5
chr17	30950000	30999999	50617	4	4	0	17	14	3	61	28	25	3	0	0	0
chr17	31000000	31049999	50618	0	0	0	2	2	0	40	20	16	4	2	2	0
chr17	31050000	31099999	50619	6	6	0	4	2	2	68	27	18	9	3	0	3
chr17	31100000	31149999	50620	2	2	0	10	10	0	78	22	16	6	1	0	1
chr17	31150000	31199999	50621	3	0	3	14	10	4	105	75	38	37	2	1	1
chr17	31200000	31249999	50622	9	7	2	2	2	0	47	20	15	5	4	2	2
chr17	31250000	31299999	50623	6	6	0	13	13	0	73	60	37	23	4	3	1
chr17	31300000	31349999	50624	12	11	1	21	18	3	84	123	51	72	8	1	7
chr17	31350000	31399999	50625	4	4	0	26	16	10	110	114	22	92	10	0	10
chr17	31400000	31449999	50626	0	0	0	4	0	4	39	61	7	54	7	0	7
chr17	31450000	31499999	50627	2	0	2	12	8	4	61	26	16	10	0	0	0
chr17	31500000	31549999	50628	0	0	0	13	10	3	63	40	28	12	1	0	1
chr17	31550000	31599999	50629	24	24	0	4	4	0	34	50	32	18	4	0	4
chr17	31600000	31649999	50630	12	12	0	17	10	7	71	85	37	48	4	0	4
chr17	31650000	31699999	50631	24	22	2	3	2	1	46	72	51	21	3	0	3
chr17	31700000	31749999	50632	8	8	0	2	2	0	25	32	22	10	2	0	2
chr17	31750000	31799999	50633	13	8	5	7	2	5	56	99	20	79	10	2	8
chr17	31800000	31849999	50634	16	14	2	11	10	1	56	87	46	41	9	6	3
chr17	31850000	31899999	50635	8	8	0	12	6	6	71	187	28	159	20	0	20
chr17	31900000	31949999	50636	5	5	0	4	4	0	55	34	26	8	0	0	0
chr17	31950000	31999999	50637	3	1	2	16	13	3	181	80	33	47	12	1	11
chr17	32000000	32049999	50638	4	2	2	14	4	10	52	112	14	98	2	0	2
chr17	32050000	32099999	50639	0	0	0	6	0	6	33	60	7	53	5	0	5
chr17	32100000	32149999	50640	2	0	2	16	7	9	45	134	23	111	9	1	8
chr17	32150000	32199999	50641	2	0	2	10	4	6	47	105	57	48	7	5	2
chr17	32200000	32249999	50642	2	0	2	11	8	3	39	30	11	19	2	0	2
chr17	32250000	32299999	50643	1	0	1	15	1	14	52	99	8	91	9	1	8
chr17	32300000	32349999	50644	3	1	2	20	11	9	76	128	45	83	7	3	4
chr17	32350000	32399999	50645	0	0	0	2	2	0	26	24	9	15	3	1	2
chr17	32400000	32449999	50646	0	0	0	5	3	2	30	16	7	9	1	0	1
chr17	32450000	32499999	50647	5	2	3	10	3	7	56	83	8	75	10	0	10
chr17	32500000	32549999	50648	2	2	0	8	6	2	41	32	14	18	1	0	1
chr17	32550000	32599999	50649	5	5	0	10	8	2	32	34	16	18	2	1	1
chr17	32600000	32649999	50650	0	0	0	6	3	3	19	24	12	12	1	0	1
chr17	32650000	32699999	50651	2	1	1	7	7	0	51	48	19	29	5	2	3
chr17	32700000	32749999	50652	8	0	8	10	2	8	48	71	9	62	4	0	4
chr17	32750000	32799999	50653	0	0	0	12	9	3	41	97	16	81	8	3	5
chr17	32800000	32849999	50654	8	4	4	13	0	13	62	189	35	154	27	7	20
chr17	32850000	32899999	50655	1	1	0	20	10	10	85	169	57	112	26	10	16
chr17	32900000	32949999	50656	5	1	4	15	8	7	193	93	31	62	9	4	5
chr17	32950000	32999999	50657	17	14	3	15	10	5	115	69	41	28	1	1	0
chr17	33000000	33049999	50658	13	10	3	22	2	20	162	153	23	130	7	0	7
chr17	33050000	33099999	50659	1	1	0	4	2	2	56	25	15	10	0	0	0
chr17	33100000	33149999	50660	2	2	0	10	6	4	70	39	18	21	6	2	4
chr17	33150000	33199999	50661	3	3	0	6	6	0	52	22	15	7	0	0	0
chr17	33200000	33249999	50662	2	0	2	4	4	0	50	10	7	3	1	1	0
chr17	33250000	33299999	50663	0	0	0	2	2	0	21	12	9	3	1	1	0
chr17	33300000	33349999	50664	0	0	0	8	4	4	79	28	16	12	0	0	0
chr17	33350000	33399999	50665	0	0	0	12	10	2	57	36	19	17	4	2	2
chr17	33400000	33449999	50666	6	6	0	5	5	0	34	30	13	17	2	0	2
chr17	33450000	33499999	50667	13	0	13	10	10	0	70	45	18	27	5	4	1
chr17	33500000	33549999	50668	2	0	2	10	7	3	55	27	17	10	2	2	0
chr17	33550000	33599999	50669	4	0	4	11	2	9	73	86	9	77	14	0	14
chr17	33600000	33649999	50670	2	0	2	2	0	2	31	12	6	6	3	2	1
chr17	33650000	33699999	50671	4	0	4	6	1	5	49	71	9	62	19	4	15
chr17	33700000	33749999	50672	0	0	0	5	3	2	23	38	22	16	8	5	3
chr17	33750000	33799999	50673	4	0	4	5	2	3	38	66	8	58	10	1	9
chr17	33800000	33849999	50674	0	0	0	1	1	0	25	25	3	22	8	1	7
chr17	33850000	33899999	50675	3	0	3	4	4	0	36	18	7	11	6	0	6
chr17	33900000	33949999	50676	0	0	0	3	2	1	31	6	3	3	1	0	1
chr17	33950000	33999999	50677	0	0	0	2	0	2	38	16	4	12	2	2	0
chr17	34000000	34049999	50678	7	0	7	12	8	4	43	37	12	25	5	0	5
chr17	34050000	34099999	50679	3	0	3	4	2	2	42	10	2	8	0	0	0
chr17	34100000	34149999	50680	0	0	0	2	2	0	26	18	7	11	1	1	0
chr17	34150000	34199999	50681	2	2	0	2	2	0	29	20	11	9	0	0	0
chr17	34200000	34249999	50682	2	2	0	6	6	0	42	29	12	17	0	0	0
chr17	34250000	34299999	50683	7	7	0	8	7	1	42	37	18	19	2	0	2
chr17	34300000	34349999	50684	8	7	1	15	6	9	52	108	34	74	8	1	7
chr17	34350000	34399999	50685	0	0	0	9	9	0	61	26	15	11	2	0	2
chr17	34400000	34449999	50686	14	12	2	85	78	7	885	690	616	74	65	55	10
chr17	34450000	34499999	50687	11	10	1	66	53	13	425	470	370	100	47	33	14
chr17	34500000	34549999	50688	4	4	0	37	37	0	287	590	582	8	64	64	0
chr17	34550000	34599999	50689	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	34600000	34649999	50690	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	34650000	34699999	50691	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	34700000	34749999	50692	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	34750000	34799999	50693	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	34800000	34849999	50694	5	1	4	13	3	10	271	84	16	68	8	1	7
chr17	34850000	34899999	50695	6	2	4	20	12	8	130	212	97	115	24	13	11
chr17	34900000	34949999	50696	4	0	4	21	16	5	97	56	40	16	4	4	0
chr17	34950000	34999999	50697	4	4	0	14	13	1	32	21	20	1	2	2	0
chr17	35000000	35049999	50698	6	6	0	8	8	0	26	27	19	8	1	0	1
chr17	35050000	35099999	50699	0	0	0	16	14	2	64	26	20	6	1	1	0
chr17	35100000	35149999	50700	4	0	4	15	7	8	75	131	24	107	14	1	13
chr17	35150000	35199999	50701	0	0	0	6	3	3	57	36	19	17	0	0	0
chr17	35200000	35249999	50702	1	0	1	6	5	1	35	41	19	22	2	0	2
chr17	35250000	35299999	50703	7	7	0	6	4	2	44	52	17	35	0	0	0
chr17	35300000	35349999	50704	0	0	0	5	4	1	52	29	8	21	8	2	6
chr17	35350000	35399999	50705	0	0	0	0	0	0	36	7	0	7	2	0	2
chr17	35400000	35449999	50706	2	2	0	8	8	0	40	15	11	4	0	0	0
chr17	35450000	35499999	50707	0	0	0	6	6	0	41	17	17	0	6	6	0
chr17	35500000	35549999	50708	2	2	0	14	14	0	43	29	27	2	0	0	0
chr17	35550000	35599999	50709	0	0	0	8	6	2	31	32	19	13	6	2	4
chr17	35600000	35649999	50710	0	0	0	6	6	0	48	19	16	3	0	0	0
chr17	35650000	35699999	50711	7	0	7	13	10	3	46	40	16	24	3	3	0
chr17	35700000	35749999	50712	3	0	3	19	10	9	42	38	13	25	1	0	1
chr17	35750000	35799999	50713	13	0	13	35	18	17	87	360	32	328	53	6	47
chr17	35800000	35849999	50714	0	0	0	12	12	0	46	30	24	6	5	3	2
chr17	35850000	35899999	50715	0	0	0	20	16	4	59	78	33	45	6	4	2
chr17	35900000	35949999	50716	0	0	0	7	5	2	25	19	12	7	2	2	0
chr17	35950000	35999999	50717	0	0	0	4	4	0	46	18	12	6	0	0	0
chr17	36000000	36049999	50718	0	0	0	15	11	4	49	45	27	18	1	1	0
chr17	36050000	36099999	50719	2	2	0	12	10	2	40	37	17	20	0	0	0
chr17	36100000	36149999	50720	8	8	0	17	11	6	83	70	44	26	7	4	3
chr17	36150000	36199999	50721	3	3	0	10	4	6	44	38	17	21	2	1	1
chr17	36200000	36249999	50722	4	3	1	8	7	1	51	40	26	14	5	3	2
chr17	36250000	36299999	50723	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	36300000	36349999	50724	0	0	0	3	3	0	13	6	6	0	0	0	0
chr17	36350000	36399999	50725	0	0	0	0	0	0	0	0	0	0	0	0	0
chr17	36400000	36449999	50726	0	0	0	22	22	0	95	59	46	13	3	3	0
chr17	36450000	36499999	50727	0	0	0	19	16	3	65	45	38	7	6	4	2
chr17	36500000	36549999	50728	3	0	3	18	16	2	48	33	23	10	2	2	0
chr17	36550000	36599999	50729	2	0	2	9	9	0	26	32	17	15	2	0	2
chr17	36600000	36649999	50730	12	12	0	13	12	1	50	38	34	4	0	0	0
chr17	36650000	36699999	50731	16	2	14	13	11	2	28	67	36	31	2	1	1
chr17	36700000	36749999	50732	7	2	5	16	12	4	66	84	37	47	5	0	5
chr17	36750000	36799999	50733	6	4	2	21	21	0	71	45	37	8	2	2	0
chr17	36800000	36849999	50734	2	2	0	25	24	1	66	48	42	6	4	4	0
chr17	36850000	36899999	50735	2	2	0	14	14	0	41	38	35	3	4	2	2
chr17	36900000	36949999	50736	4	0	4	25	25	0	69	68	47	21	3	0	3
chr17	36950000	36999999	50737	3	2	1	21	20	1	70	76	54	22	2	2	0
chr17	37000000	37049999	50738	4	2	2	23	19	4	81	54	37	17	1	0	1
chr17	37050000	37099999	50739	9	0	9	22	15	7	75	70	21	49	3	0	3
chr17	37100000	37149999	50740	2	2	0	12	12	0	36	23	20	3	0	0	0
chr17	37150000	37199999	50741	4	2	2	10	10	0	44	44	34	10	4	4	0
chr17	37200000	37249999	50742	2	0	2	23	21	2	49	39	31	8	0	0	0
chr17	37250000	37299999	50743	7	5	2	52	47	5	121	120	97	23	5	4	1
chr17	37300000	37349999	50744	0	0	0	36	34	2	86	58	54	4	0	0	0
chr17	37350000	37399999	50745	1	1	0	43	41	2	70	77	59	18	4	1	3
chr17	37400000	37449999	50746	1	1	0	36	36	0	59	54	49	5	2	2	0
chr17	37450000	37499999	50747	0	0	0	19	19	0	46	38	33	5	2	0	2
chr17	37500000	37549999	50748	0	0	0	26	25	1	51	70	59	11	18	18	0
chr17	37550000	37599999	50749	0	0	0	26	26	0	61	54	50	4	3	3	0
chr17	37600000	37649999	50750	2	2	0	45	45	0	87	180	170	10	17	17	0
chr17	37650000	37699999	50751	6	6	0	35	35	0	77	135	123	12	12	10	2
chr17	37700000	37749999	50752	6	6	0	44	44	0	67	120	116	4	8	8	0
chr17	37750000	37799999	50753	4	4	0	38	38	0	69	130	126	4	22	22	0
chr17	37800000	37849999	50754	11	7	4	47	47	0	93	216	183	33	24	18	6
chr17	37850000	37899999	50755	23	5	18	194	182	12	356	710	576	134	81	67	14
chr17	37900000	37949999	50756	1	1	0	42	40	2	84	150	139	11	17	17	0
chr17	37950000	37999999	50757	5	3	2	65	61	4	115	281	233	48	38	32	6
chr17	38000000	38049999	50758	1	0	1	41	41	0	97	137	133	4	7	7	0
chr17	38050000	38099999	50759	1	0	1	39	39	0	80	109	92	17	15	10	5
chr17	38100000	38149999	50760	11	11	0	55	55	0	100	120	118	2	13	11	2
chr17	38150000	38199999	50761	0	0	0	58	55	3	103	138	124	14	14	14	0
chr17	38200000	38249999	50762	11	11	0	54	54	0	114	139	135	4	18	18	0
chr17	38250000	38299999	50763	2	2	0	33	33	0	82	61	60	1	0	0	0
chr17	38300000	38349999	50764	2	2	0	17	17	0	44	35	33	2	8	6	2
chr17	38350000	38399999	50765	0	0	0	22	22	0	62	45	43	2	1	1	0
chr17	38400000	38449999	50766	0	0	0	22	21	1	48	59	55	4	8	8	0
chr17	38450000	38499999	50767	1	1	0	72	71	1	143	125	122	3	16	16	0
chr17	38500000	38549999	50768	0	0	0	38	36	2	90	101	97	4	3	3	0
chr17	38550000	38599999	50769	0	0	0	23	23	0	64	59	58	1	3	3	0
chr17	38600000	38649999	50770	0	0	0	4	4	0	89	44	35	9	6	6	0
chr17	38650000	38699999	50771	7	7	0	12	10	2	59	59	42	17	2	2	0
chr17	38700000	38749999	50772	7	7	0	12	11	1	46	73	51	22	4	4	0
chr17	38750000	38799999	50773	1	1	0	23	22	1	90	141	122	19	20	19	1
chr17	38800000	38849999	50774	2	0	2	14	11	3	62	50	28	22	4	3	1
chr17	38850000	38899999	50775	1	0	1	27	25	2	78	83	63	20	0	0	0
chr17	38900000	38949999	50776	2	0	2	13	6	7	62	54	24	30	3	2	1
chr17	38950000	38999999	50777	1	1	0	13	12	1	63	46	35	11	1	0	1
chr17	39000000	39049999	50778	1	1	0	11	8	3	61	43	31	12	2	2	0
chr17	39050000	39099999	50779	2	0	2	20	20	0	66	77	57	20	2	2	0
chr17	39100000	39149999	50780	2	0	2	7	7	0	44	45	32	13	1	0	1
chr17	39150000	39199999	50781	1	0	1	15	9	6	82	75	48	27	9	6	3
chr17	39200000	39249999	50782	21	4	17	65	15	50	237	1142	357	785	138	44	94
chr17	39250000	39299999	50783	8	1	7	21	0	21	117	170	20	150	15	2	13
chr17	39300000	39349999	50784	0	0	0	4	4	0	24	54	29	25	2	0	2
chr17	39350000	39399999	50785	4	0	4	52	8	44	239	336	26	310	57	2	55
chr17	39400000	39449999	50786	197	159	38	809	495	314	4385	9207	5903	3304	1058	711	347
chr17	39450000	39499999	50787	3	2	1	6	6	0	45	62	30	32	2	0	2
